txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-0030091,W-0211,2026-04-13T22:01:00,credit,148.89,income,employer_payroll,payroll_card,0,1668.68,linked_earnings_id=E-011657
T-0030167,W-0211,2026-04-14T10:25:00,debit,83.03,cash_withdrawal,atm,cash,0,5081.00,
T-0030088,W-0211,2026-04-14T11:26:00,credit,109.27,income,employer_payroll,etransfer,0,1223.21,linked_earnings_id=E-011654
T-0030166,W-0211,2026-04-14T18:27:00,debit,47.28,groceries,grocery,cash,1,5164.03,
T-0030092,W-0211,2026-04-14T20:12:00,credit,71.06,income,employer_payroll,payroll_card,0,1739.74,linked_earnings_id=E-011658
T-0030144,W-0211,2026-04-15T06:00:00,debit,699.00,housing,rent,debit,1,7642.42,obligation_id=O-00817
T-0030168,W-0211,2026-04-16T12:20:00,debit,52.30,childcare,childcare,cash,1,5028.70,
T-0030169,W-0211,2026-04-17T10:42:00,debit,77.74,cash_withdrawal,atm,cash,0,4950.96,
T-0030171,W-0211,2026-04-18T09:16:00,debit,22.11,personal_care,pharmacy_retail,debit,0,4707.78,
T-0030170,W-0211,2026-04-18T11:29:00,debit,221.07,remittance,money_transfer,cash,1,4729.89,
T-0030095,W-0211,2026-04-18T19:22:00,credit,108.15,income,employer_payroll,direct_deposit,0,2194.23,linked_earnings_id=E-011661
T-0030172,W-0211,2026-04-19T08:16:00,debit,50.49,transit,transit_fuel,cash,1,4657.29,
T-0030093,W-0211,2026-04-20T10:53:00,credit,175.11,income,employer_payroll,direct_deposit,0,1914.85,linked_earnings_id=E-011659
T-0030175,W-0211,2026-04-21T09:58:00,debit,18.16,groceries,grocery,cash,1,4540.56,
T-0030173,W-0211,2026-04-21T20:52:00,debit,28.78,personal_care,pharmacy_retail,prepaid,0,4628.51,
T-0030174,W-0211,2026-04-21T22:46:00,debit,69.79,healthcare,pharmacy_clinic,debit,1,4558.72,
T-0030094,W-0211,2026-04-22T08:25:00,credit,171.23,income,employer_payroll,etransfer,0,2086.08,linked_earnings_id=E-011660
T-0030178,W-0211,2026-04-22T10:10:00,debit,70.35,groceries,grocery,cash,1,4413.41,
T-0030096,W-0211,2026-04-22T11:32:00,credit,120.34,income,employer_payroll,payroll_card,0,2314.57,linked_earnings_id=E-011662
T-0030177,W-0211,2026-04-22T17:49:00,debit,22.34,transit,transit_fuel,prepaid,1,4483.76,
T-0030176,W-0211,2026-04-22T19:03:00,debit,34.46,personal_care,pharmacy_retail,cash,0,4506.10,
T-0030179,W-0211,2026-04-24T13:28:00,debit,120.15,cash_withdrawal,atm,cash,0,4293.26,
T-0030099,W-0211,2026-04-24T18:35:00,credit,55.42,income,employer_payroll,etransfer,0,2559.25,linked_earnings_id=E-011665
T-0030150,W-0211,2026-04-25T06:08:00,debit,132.00,utilities,utilities,debit,1,5953.42,obligation_id=O-00819
T-0030097,W-0211,2026-04-25T07:26:00,credit,53.08,income,employer_payroll,payroll_card,0,2367.65,linked_earnings_id=E-011663
T-0030098,W-0211,2026-04-26T07:03:00,credit,136.18,income,employer_payroll,etransfer,0,2503.83,linked_earnings_id=E-011664
T-0030180,W-0211,2026-04-26T08:15:00,debit,3.44,transit,transit_fuel,etransfer,1,4289.82,
T-0030182,W-0211,2026-04-26T19:24:00,debit,18.45,groceries,grocery,cash,1,4216.18,
T-0030181,W-0211,2026-04-26T21:15:00,debit,55.19,transit,transit_fuel,cash,1,4234.63,
T-0030183,W-0211,2026-04-27T20:28:00,debit,52.71,groceries,grocery,cash,1,4163.47,
T-0030184,W-0211,2026-04-28T19:44:00,debit,58.27,groceries,grocery,prepaid,1,4105.20,
T-0030101,W-0211,2026-04-28T21:11:00,credit,118.73,income,employer_payroll,etransfer,0,2814.10,linked_earnings_id=E-011667
T-0030185,W-0211,2026-04-30T12:21:00,debit,7.64,food_out,restaurant_cafe,cash,0,4097.56,
T-0030103,W-0211,2026-04-30T17:06:00,credit,86.17,income,employer_payroll,direct_deposit,0,3040.93,linked_earnings_id=E-011669
T-0030100,W-0211,2026-05-01T07:14:00,credit,136.12,income,employer_payroll,etransfer,0,2695.37,linked_earnings_id=E-011666
T-0030102,W-0211,2026-05-01T11:34:00,credit,140.66,income,employer_payroll,cash,0,2954.76,linked_earnings_id=E-011668
T-0030187,W-0211,2026-05-01T15:42:00,debit,74.29,groceries,grocery,cash,1,3972.84,
T-0030186,W-0211,2026-05-01T17:12:00,debit,50.43,misc,general,etransfer,0,4047.13,
T-0030188,W-0211,2026-05-02T14:09:00,debit,40.53,groceries,grocery,etransfer,1,3932.31,
T-0030105,W-0211,2026-05-02T16:18:00,credit,99.51,income,employer_payroll,payroll_card,0,3309.50,linked_earnings_id=E-011671
T-0030189,W-0211,2026-05-02T21:10:00,debit,21.85,cash_withdrawal,atm,cash,0,3910.46,
T-0030190,W-0211,2026-05-03T13:48:00,debit,56.01,transit,transit_fuel,debit,1,3854.45,
T-0030191,W-0211,2026-05-05T18:56:00,debit,14.75,groceries,grocery,prepaid,1,3839.70,
T-0030104,W-0211,2026-05-06T07:22:00,credit,169.06,income,employer_payroll,etransfer,0,3209.99,linked_earnings_id=E-011670
T-0030106,W-0211,2026-05-06T10:27:00,credit,111.00,income,employer_payroll,payroll_card,0,3420.50,linked_earnings_id=E-011672
T-0030193,W-0211,2026-05-06T13:30:00,debit,14.88,groceries,grocery,cash,1,3759.59,
T-0030192,W-0211,2026-05-06T22:28:00,debit,65.23,cash_withdrawal,atm,cash,0,3774.47,
T-0030107,W-0211,2026-05-07T07:56:00,credit,179.47,income,employer_payroll,direct_deposit,0,3599.97,linked_earnings_id=E-011673
T-0030194,W-0211,2026-05-07T20:51:00,debit,69.02,groceries,grocery,prepaid,1,3690.57,
T-0030195,W-0211,2026-05-07T22:37:00,debit,15.72,entertainment,streaming_leisure,etransfer,0,3674.85,
T-0030109,W-0211,2026-05-09T08:43:00,credit,134.69,income,employer_payroll,cash,0,3890.91,linked_earnings_id=E-011675
T-0030108,W-0211,2026-05-09T09:14:00,credit,156.25,income,employer_payroll,payroll_card,0,3756.22,linked_earnings_id=E-011674
T-0030196,W-0211,2026-05-09T14:28:00,debit,15.22,groceries,grocery,prepaid,1,3659.63,
T-0030197,W-0211,2026-05-09T15:16:00,debit,73.34,groceries,grocery,cash,1,3586.29,
T-0030198,W-0211,2026-05-10T14:06:00,debit,21.60,transit,transit_fuel,cash,1,3564.69,
T-0030110,W-0211,2026-05-11T07:52:00,credit,120.18,income,employer_payroll,payroll_card,0,4011.09,linked_earnings_id=E-011676
T-0030199,W-0211,2026-05-11T21:22:00,debit,80.73,cash_withdrawal,atm,cash,0,3483.96,
T-0030111,W-0211,2026-05-12T11:53:00,credit,62.59,income,employer_payroll,cash,0,4073.68,linked_earnings_id=E-011677
T-0030200,W-0211,2026-05-12T16:11:00,debit,15.02,transit,transit_fuel,cash,1,3468.94,
T-0030148,W-0211,2026-05-13T10:10:00,debit,53.00,phone,mobile_phone,debit,1,6138.42,obligation_id=O-00818
T-0030201,W-0211,2026-05-13T20:37:00,debit,43.52,entertainment,streaming_leisure,debit,0,3425.42,
T-0030113,W-0211,2026-05-13T21:03:00,credit,155.70,income,employer_payroll,direct_deposit,0,4398.83,linked_earnings_id=E-011679
T-0030145,W-0211,2026-05-15T08:05:00,debit,699.00,housing,rent,debit,1,6943.42,obligation_id=O-00817
T-0030203,W-0211,2026-05-15T15:40:00,debit,37.87,entertainment,streaming_leisure,prepaid,0,3376.79,
T-0030202,W-0211,2026-05-15T22:34:00,debit,10.76,transit,transit_fuel,etransfer,1,3414.66,
T-0030112,W-0211,2026-05-16T08:43:00,credit,169.45,income,employer_payroll,cash,0,4243.13,linked_earnings_id=E-011678
T-0030114,W-0211,2026-05-16T10:03:00,credit,100.79,income,employer_payroll,direct_deposit,0,4499.62,linked_earnings_id=E-011680
T-0030205,W-0211,2026-05-16T18:07:00,debit,24.19,food_out,restaurant_cafe,cash,0,3225.62,
T-0030204,W-0211,2026-05-16T20:14:00,debit,126.98,cash_withdrawal,atm,cash,0,3249.81,
T-0030115,W-0211,2026-05-17T18:54:00,credit,154.58,income,employer_payroll,cash,0,4654.20,linked_earnings_id=E-011681
T-0030206,W-0211,2026-05-18T12:42:00,debit,65.01,cash_withdrawal,atm,cash,0,3160.61,
T-0030207,W-0211,2026-05-20T11:27:00,debit,49.52,childcare,childcare,etransfer,1,3111.09,
T-0030208,W-0211,2026-05-20T17:02:00,debit,126.81,healthcare,pharmacy_clinic,prepaid,1,2984.28,
T-0030118,W-0211,2026-05-20T18:10:00,credit,93.29,income,employer_payroll,direct_deposit,0,5094.94,linked_earnings_id=E-011684
T-0030117,W-0211,2026-05-21T07:12:00,credit,170.88,income,employer_payroll,cash,0,5001.65,linked_earnings_id=E-011683
T-0030119,W-0211,2026-05-21T18:46:00,credit,175.01,income,employer_payroll,direct_deposit,0,5269.95,linked_earnings_id=E-011685
T-0030209,W-0211,2026-05-21T19:01:00,debit,119.65,debt_payment,loan_credit,cash,1,2864.63,
T-0030116,W-0211,2026-05-22T08:47:00,credit,176.57,income,employer_payroll,direct_deposit,0,4830.77,linked_earnings_id=E-011682
T-0030210,W-0211,2026-05-22T21:01:00,debit,49.05,transit,transit_fuel,debit,1,2815.58,
T-0030211,W-0211,2026-05-23T10:59:00,debit,58.78,clothing,retail,cash,0,2756.80,
T-0030120,W-0211,2026-05-23T11:06:00,credit,162.42,income,employer_payroll,etransfer,0,5432.37,linked_earnings_id=E-011686
T-0030212,W-0211,2026-05-23T11:36:00,debit,13.49,food_out,restaurant_cafe,prepaid,0,2743.31,
T-0030213,W-0211,2026-05-24T14:29:00,debit,45.97,transit,transit_fuel,debit,1,2697.34,
T-0030122,W-0211,2026-05-24T18:02:00,credit,121.64,income,employer_payroll,direct_deposit,0,5703.58,linked_earnings_id=E-011688
T-0030214,W-0211,2026-05-25T08:37:00,debit,89.38,groceries,grocery,etransfer,1,2607.96,
T-0030151,W-0211,2026-05-25T10:25:00,debit,132.00,utilities,utilities,debit,1,5821.42,obligation_id=O-00819
T-0030215,W-0211,2026-05-25T12:38:00,debit,35.57,cash_withdrawal,atm,cash,0,2572.39,
T-0030121,W-0211,2026-05-26T09:07:00,credit,149.57,income,employer_payroll,direct_deposit,0,5581.94,linked_earnings_id=E-011687
T-0030124,W-0211,2026-05-26T17:26:00,credit,173.31,income,employer_payroll,cash,0,6055.52,linked_earnings_id=E-011690
T-0030216,W-0211,2026-05-27T18:25:00,debit,53.77,transit,transit_fuel,etransfer,1,2518.62,
T-0030218,W-0211,2026-05-28T09:34:00,debit,11.58,groceries,grocery,debit,1,2492.61,
T-0030217,W-0211,2026-05-28T16:29:00,debit,14.43,food_out,restaurant_cafe,cash,0,2504.19,
T-0030123,W-0211,2026-05-29T07:40:00,credit,178.63,income,employer_payroll,cash,0,5882.21,linked_earnings_id=E-011689
T-0030219,W-0211,2026-05-29T09:40:00,debit,15.57,misc,general,etransfer,0,2477.04,
T-0030221,W-0211,2026-05-29T13:14:00,debit,86.49,cash_withdrawal,atm,cash,0,2344.82,
T-0030220,W-0211,2026-05-29T13:19:00,debit,45.73,groceries,grocery,etransfer,1,2431.31,
T-0030127,W-0211,2026-05-29T17:34:00,credit,95.47,income,employer_payroll,etransfer,0,6310.97,linked_earnings_id=E-011693
T-0030223,W-0211,2026-05-30T13:05:00,debit,29.96,entertainment,streaming_leisure,debit,0,2247.19,
T-0030222,W-0211,2026-05-30T17:31:00,debit,67.67,transit,transit_fuel,cash,1,2277.15,
T-0030125,W-0211,2026-05-31T09:50:00,credit,88.11,income,employer_payroll,payroll_card,0,6143.63,linked_earnings_id=E-011691
T-0030224,W-0211,2026-05-31T20:07:00,debit,39.15,childcare,childcare,prepaid,1,2208.04,
T-0030126,W-0211,2026-06-02T11:27:00,credit,71.87,income,employer_payroll,payroll_card,0,6215.50,linked_earnings_id=E-011692
T-0030225,W-0211,2026-06-02T15:56:00,debit,30.88,groceries,grocery,debit,1,2177.16,
T-0030227,W-0211,2026-06-03T11:10:00,debit,25.24,transit,transit_fuel,debit,1,2118.83,
T-0030128,W-0211,2026-06-03T16:42:00,credit,209.52,income,employer_payroll,cash,0,6520.49,linked_earnings_id=E-011694
T-0030226,W-0211,2026-06-03T21:36:00,debit,33.09,groceries,grocery,cash,1,2144.07,
T-0030228,W-0211,2026-06-04T20:29:00,debit,13.90,personal_care,pharmacy_retail,debit,0,2104.93,
T-0030129,W-0211,2026-06-05T21:47:00,credit,118.36,income,employer_payroll,payroll_card,0,6638.85,linked_earnings_id=E-011695
T-0030230,W-0211,2026-06-06T11:38:00,debit,93.14,debt_payment,loan_credit,etransfer,1,1962.99,
T-0030229,W-0211,2026-06-06T22:29:00,debit,48.80,entertainment,streaming_leisure,cash,0,2056.13,
T-0030130,W-0211,2026-06-07T19:31:00,credit,143.33,income,employer_payroll,payroll_card,0,6782.18,linked_earnings_id=E-011696
T-0030231,W-0211,2026-06-08T13:55:00,debit,38.26,entertainment,streaming_leisure,cash,0,1924.73,
T-0030232,W-0211,2026-06-08T17:31:00,debit,32.03,childcare,childcare,cash,1,1892.70,
T-0030131,W-0211,2026-06-08T18:41:00,credit,99.03,income,employer_payroll,payroll_card,0,6881.21,linked_earnings_id=E-011697
T-0030233,W-0211,2026-06-09T07:50:00,debit,7.93,personal_care,pharmacy_retail,cash,0,1884.77,
T-0030234,W-0211,2026-06-09T17:09:00,debit,52.61,entertainment,streaming_leisure,prepaid,0,1832.16,
T-0030132,W-0211,2026-06-10T08:09:00,credit,151.93,income,employer_payroll,direct_deposit,0,7033.14,linked_earnings_id=E-011698
T-0030235,W-0211,2026-06-10T13:11:00,debit,47.19,transit,transit_fuel,cash,1,1784.97,
T-0030133,W-0211,2026-06-10T20:07:00,credit,78.60,income,employer_payroll,direct_deposit,0,7111.74,linked_earnings_id=E-011699
T-0030236,W-0211,2026-06-10T21:32:00,debit,22.69,food_out,restaurant_cafe,debit,0,1762.28,
T-0030237,W-0211,2026-06-11T12:50:00,debit,29.22,personal_care,pharmacy_retail,debit,0,1733.06,
T-0030134,W-0211,2026-06-12T20:50:00,credit,65.95,income,employer_payroll,etransfer,0,7177.69,linked_earnings_id=E-011700
T-0030238,W-0211,2026-06-12T22:56:00,debit,34.18,food_out,restaurant_cafe,cash,0,1698.88,
T-0030149,W-0211,2026-06-13T06:27:00,debit,53.00,phone,mobile_phone,debit,1,6085.42,obligation_id=O-00818
T-0030239,W-0211,2026-06-14T08:08:00,debit,19.27,food_out,restaurant_cafe,cash,0,1679.61,
T-0030135,W-0211,2026-06-14T18:53:00,credit,170.73,income,employer_payroll,cash,0,7348.42,linked_earnings_id=E-011701
T-0030240,W-0211,2026-06-14T20:48:00,debit,67.06,childcare,childcare,debit,1,1612.55,
T-0030146,W-0211,2026-06-15T08:35:00,debit,699.00,housing,rent,debit,1,6244.42,obligation_id=O-00817
T-0030241,W-0211,2026-06-15T11:05:00,debit,40.30,entertainment,streaming_leisure,etransfer,0,1572.25,
T-0030242,W-0211,2026-06-15T13:10:00,debit,43.35,food_out,restaurant_cafe,prepaid,0,1528.90,
T-0030243,W-0211,2026-06-15T14:45:00,debit,31.75,transit,transit_fuel,debit,1,1497.15,
T-0030244,W-0211,2026-06-16T08:11:00,debit,57.48,entertainment,streaming_leisure,cash,0,1439.67,
T-0030245,W-0211,2026-06-16T20:57:00,debit,33.40,entertainment,streaming_leisure,cash,0,1406.27,
T-0030246,W-0211,2026-06-17T12:16:00,debit,200.99,debt_payment,loan_credit,cash,1,1205.28,
T-0030247,W-0211,2026-06-17T21:14:00,debit,51.02,misc,general,debit,0,1154.26,
T-0030248,W-0211,2026-06-18T14:16:00,debit,93.76,cash_withdrawal,atm,cash,0,1060.50,
T-0030137,W-0211,2026-06-18T22:10:00,credit,98.74,income,employer_payroll,etransfer,0,7520.41,linked_earnings_id=E-011703
T-0030136,W-0211,2026-06-19T08:19:00,credit,73.25,income,employer_payroll,direct_deposit,0,7421.67,linked_earnings_id=E-011702
T-0030249,W-0211,2026-06-19T17:06:00,debit,33.11,misc,general,cash,0,1027.39,
T-0030250,W-0211,2026-06-20T13:24:00,debit,24.39,transit,transit_fuel,debit,1,1003.00,
T-0030251,W-0211,2026-06-21T08:16:00,debit,20.46,misc,general,cash,0,982.54,
T-0030138,W-0211,2026-06-21T08:23:00,credit,192.25,income,employer_payroll,cash,0,7712.66,linked_earnings_id=E-011704
T-0030253,W-0211,2026-06-21T10:32:00,debit,13.72,food_out,restaurant_cafe,cash,0,940.28,
T-0030252,W-0211,2026-06-21T18:31:00,debit,28.54,personal_care,pharmacy_retail,etransfer,0,954.00,
T-0030256,W-0211,2026-06-22T07:24:00,debit,99.65,healthcare,pharmacy_clinic,etransfer,1,774.69,
T-0030254,W-0211,2026-06-22T07:45:00,debit,11.83,food_out,restaurant_cafe,debit,0,928.45,
T-0030255,W-0211,2026-06-22T11:55:00,debit,54.11,healthcare,pharmacy_clinic,etransfer,1,874.34,
T-0030257,W-0211,2026-06-24T21:27:00,debit,25.29,groceries,grocery,cash,1,749.40,
T-0030152,W-0211,2026-06-25T09:20:00,debit,132.00,utilities,utilities,debit,1,5689.42,obligation_id=O-00819
T-0030259,W-0211,2026-06-25T10:01:00,debit,45.81,transit,transit_fuel,cash,1,639.13,
T-0030258,W-0211,2026-06-25T11:42:00,debit,64.46,transit,transit_fuel,prepaid,1,684.94,
T-0030260,W-0211,2026-06-26T08:07:00,debit,19.34,food_out,restaurant_cafe,etransfer,0,619.79,
T-0030261,W-0211,2026-06-27T12:27:00,debit,162.96,debt_payment,loan_credit,debit,1,456.83,
T-0030262,W-0211,2026-06-27T13:12:00,debit,16.14,food_out,restaurant_cafe,cash,0,440.69,
T-0030139,W-0211,2026-06-28T09:40:00,credit,82.80,income,employer_payroll,cash,0,7795.46,linked_earnings_id=E-011705
T-0030141,W-0211,2026-06-28T19:49:00,credit,183.52,income,employer_payroll,cash,0,8042.41,linked_earnings_id=E-011707
T-0030263,W-0211,2026-06-28T22:34:00,debit,31.78,food_out,restaurant_cafe,etransfer,0,408.91,
T-0030140,W-0211,2026-06-29T10:54:00,credit,63.43,income,employer_payroll,etransfer,0,7858.89,linked_earnings_id=E-011706
T-0030265,W-0211,2026-06-29T11:02:00,debit,17.36,entertainment,streaming_leisure,etransfer,0,208.73,
T-0030264,W-0211,2026-06-29T22:10:00,debit,182.82,remittance,money_transfer,cash,1,226.09,
T-0030266,W-0211,2026-06-30T13:29:00,debit,54.36,groceries,grocery,prepaid,1,154.37,
T-0030142,W-0211,2026-07-01T09:31:00,credit,156.13,income,employer_payroll,cash,0,8198.54,linked_earnings_id=E-011708
T-0030143,W-0211,2026-07-05T10:02:00,credit,142.88,income,employer_payroll,direct_deposit,0,8341.42,linked_earnings_id=E-011709
T-0030322,W-0212,2026-04-01T09:25:00,debit,659.00,housing,rent,debit,1,8505.32,obligation_id=O-00820
T-0030335,W-0212,2026-04-01T13:58:00,debit,65.36,transit,transit_fuel,debit,1,5842.32,
T-0030267,W-0212,2026-04-01T19:31:00,credit,195.47,income,employer_payroll,etransfer,0,551.72,linked_earnings_id=E-011710
T-0030334,W-0212,2026-04-01T21:48:00,debit,19.64,misc,general,etransfer,0,5907.68,
T-0030337,W-0212,2026-04-02T15:22:00,debit,105.30,groceries,grocery,prepaid,1,5696.36,
T-0030336,W-0212,2026-04-02T21:56:00,debit,40.66,entertainment,streaming_leisure,prepaid,0,5801.66,
T-0030339,W-0212,2026-04-03T10:35:00,debit,25.68,groceries,grocery,cash,1,5635.75,
T-0030338,W-0212,2026-04-03T16:50:00,debit,34.93,food_out,restaurant_cafe,debit,0,5661.43,
T-0030341,W-0212,2026-04-04T15:47:00,debit,11.78,food_out,restaurant_cafe,debit,0,5594.45,
T-0030340,W-0212,2026-04-04T21:30:00,debit,29.52,personal_care,pharmacy_retail,etransfer,0,5606.23,
T-0030342,W-0212,2026-04-05T17:26:00,debit,67.20,entertainment,streaming_leisure,etransfer,0,5527.25,
T-0030343,W-0212,2026-04-05T19:37:00,debit,38.24,cash_withdrawal,atm,cash,0,5489.01,
T-0030268,W-0212,2026-04-06T07:04:00,credit,166.84,income,employer_payroll,etransfer,0,718.56,linked_earnings_id=E-011711
T-0030344,W-0212,2026-04-06T12:14:00,debit,44.17,groceries,grocery,etransfer,1,5444.84,
T-0030269,W-0212,2026-04-06T16:50:00,credit,112.24,income,employer_payroll,payroll_card,0,830.80,linked_earnings_id=E-011712
T-0030345,W-0212,2026-04-06T22:34:00,debit,52.73,groceries,grocery,cash,1,5392.11,
T-0030346,W-0212,2026-04-07T13:21:00,debit,57.69,transit,transit_fuel,prepaid,1,5334.42,
T-0030347,W-0212,2026-04-07T13:30:00,debit,20.42,transit,transit_fuel,etransfer,1,5314.00,
T-0030348,W-0212,2026-04-08T20:12:00,debit,22.22,groceries,grocery,debit,1,5291.78,
T-0030349,W-0212,2026-04-08T22:31:00,debit,56.61,cash_withdrawal,atm,cash,0,5235.17,
T-0030350,W-0212,2026-04-09T07:57:00,debit,57.46,healthcare,pharmacy_clinic,debit,1,5177.71,
T-0030351,W-0212,2026-04-09T19:38:00,debit,39.65,transit,transit_fuel,cash,1,5138.06,
T-0030328,W-0212,2026-04-10T07:07:00,debit,146.00,utilities,utilities,debit,1,6837.32,obligation_id=O-00822
T-0030271,W-0212,2026-04-10T07:31:00,credit,149.45,income,employer_payroll,cash,0,1116.34,linked_earnings_id=E-011714
T-0030325,W-0212,2026-04-10T10:36:00,debit,68.00,phone,mobile_phone,debit,1,7119.32,obligation_id=O-00821
T-0030352,W-0212,2026-04-10T12:10:00,debit,47.00,groceries,grocery,prepaid,1,5091.06,
T-0030270,W-0212,2026-04-11T11:58:00,credit,136.09,income,employer_payroll,etransfer,0,966.89,linked_earnings_id=E-011713
T-0030273,W-0212,2026-04-11T18:08:00,credit,200.04,income,employer_payroll,payroll_card,0,1496.96,linked_earnings_id=E-011716
T-0030353,W-0212,2026-04-11T22:47:00,debit,17.66,entertainment,streaming_leisure,prepaid,0,5073.40,
T-0030354,W-0212,2026-04-12T16:20:00,debit,20.35,personal_care,pharmacy_retail,cash,0,5053.05,
T-0030355,W-0212,2026-04-13T09:39:00,debit,19.09,groceries,grocery,debit,1,5033.96,
T-0030356,W-0212,2026-04-13T10:50:00,debit,13.20,groceries,grocery,etransfer,1,5020.76,
T-0030274,W-0212,2026-04-13T21:52:00,credit,96.44,income,employer_payroll,cash,0,1593.40,linked_earnings_id=E-011717
T-0030357,W-0212,2026-04-14T21:48:00,debit,66.97,childcare,childcare,prepaid,1,4953.79,
T-0030358,W-0212,2026-04-15T08:54:00,debit,8.16,transit,transit_fuel,debit,1,4945.63,
T-0030272,W-0212,2026-04-15T11:28:00,credit,180.58,income,employer_payroll,direct_deposit,0,1296.92,linked_earnings_id=E-011715
T-0030275,W-0212,2026-04-16T09:58:00,credit,124.19,income,employer_payroll,direct_deposit,0,1717.59,linked_earnings_id=E-011718
T-0030359,W-0212,2026-04-16T13:26:00,debit,47.01,food_out,restaurant_cafe,cash,0,4898.62,
T-0030360,W-0212,2026-04-17T07:29:00,debit,65.39,transit,transit_fuel,debit,1,4833.23,
T-0030361,W-0212,2026-04-18T08:30:00,debit,54.57,groceries,grocery,cash,1,4778.66,
T-0030362,W-0212,2026-04-19T10:46:00,debit,165.62,remittance,money_transfer,cash,1,4613.04,
T-0030363,W-0212,2026-04-19T15:25:00,debit,86.27,groceries,grocery,cash,1,4526.77,
T-0030364,W-0212,2026-04-21T22:33:00,debit,12.83,food_out,restaurant_cafe,cash,0,4513.94,
T-0030276,W-0212,2026-04-22T08:21:00,credit,187.65,income,employer_payroll,payroll_card,0,1905.24,linked_earnings_id=E-011719
T-0030365,W-0212,2026-04-22T09:16:00,debit,11.56,misc,general,cash,0,4502.38,
T-0030366,W-0212,2026-04-22T19:07:00,debit,42.16,childcare,childcare,cash,1,4460.22,
T-0030368,W-0212,2026-04-23T08:29:00,debit,130.83,cash_withdrawal,atm,cash,0,4262.78,
T-0030367,W-0212,2026-04-23T13:40:00,debit,66.61,groceries,grocery,debit,1,4393.61,
T-0030331,W-0212,2026-04-24T10:43:00,debit,206.00,debt_payment,installment_/_loan_payment,debit,1,6339.32,obligation_id=O-00823
T-0030369,W-0212,2026-04-24T21:03:00,debit,48.70,childcare,childcare,cash,1,4214.08,
T-0030370,W-0212,2026-04-25T07:00:00,debit,22.53,healthcare,pharmacy_clinic,debit,1,4191.55,
T-0030278,W-0212,2026-04-25T07:06:00,credit,193.63,income,employer_payroll,etransfer,0,2291.36,linked_earnings_id=E-011721
T-0030277,W-0212,2026-04-25T10:54:00,credit,192.49,income,employer_payroll,etransfer,0,2097.73,linked_earnings_id=E-011720
T-0030371,W-0212,2026-04-25T11:04:00,debit,55.18,groceries,grocery,cash,1,4136.37,
T-0030373,W-0212,2026-04-26T21:42:00,debit,12.34,transit,transit_fuel,etransfer,1,4098.83,
T-0030372,W-0212,2026-04-26T22:21:00,debit,25.20,transit,transit_fuel,cash,1,4111.17,
T-0030279,W-0212,2026-04-27T10:27:00,credit,197.32,income,employer_payroll,direct_deposit,0,2488.68,linked_earnings_id=E-011722
T-0030374,W-0212,2026-04-27T11:59:00,debit,14.12,groceries,grocery,debit,1,4084.71,
T-0030375,W-0212,2026-04-27T21:23:00,debit,23.95,groceries,grocery,prepaid,1,4060.76,
T-0030280,W-0212,2026-04-28T08:02:00,credit,231.52,income,employer_payroll,direct_deposit,0,2720.20,linked_earnings_id=E-011723
T-0030281,W-0212,2026-04-28T16:04:00,credit,215.46,income,employer_payroll,direct_deposit,0,2935.66,linked_earnings_id=E-011724
T-0030376,W-0212,2026-04-28T19:34:00,debit,14.85,transit,transit_fuel,etransfer,1,4045.91,
T-0030377,W-0212,2026-04-29T18:58:00,debit,38.60,entertainment,streaming_leisure,debit,0,4007.31,
T-0030378,W-0212,2026-04-30T16:35:00,debit,54.54,transit,transit_fuel,etransfer,1,3952.77,
T-0030323,W-0212,2026-05-01T07:06:00,debit,659.00,housing,rent,debit,1,7846.32,obligation_id=O-00820
T-0030381,W-0212,2026-05-01T07:43:00,debit,67.06,healthcare,pharmacy_clinic,etransfer,1,3857.06,
T-0030282,W-0212,2026-05-01T08:28:00,credit,218.74,income,employer_payroll,etransfer,0,3154.40,linked_earnings_id=E-011725
T-0030283,W-0212,2026-05-01T11:27:00,credit,111.60,income,employer_payroll,etransfer,0,3266.00,linked_earnings_id=E-011726
T-0030380,W-0212,2026-05-01T14:20:00,debit,18.40,misc,general,prepaid,0,3924.12,
T-0030379,W-0212,2026-05-01T22:20:00,debit,10.25,healthcare,pharmacy_clinic,etransfer,1,3942.52,
T-0030382,W-0212,2026-05-02T07:15:00,debit,45.23,groceries,grocery,debit,1,3811.83,
T-0030383,W-0212,2026-05-02T21:02:00,debit,7.71,misc,general,prepaid,0,3804.12,
T-0030384,W-0212,2026-05-03T09:31:00,debit,26.49,food_out,restaurant_cafe,prepaid,0,3777.63,
T-0030285,W-0212,2026-05-03T16:01:00,credit,112.28,income,employer_payroll,payroll_card,0,3582.19,linked_earnings_id=E-011728
T-0030386,W-0212,2026-05-04T12:42:00,debit,79.80,groceries,grocery,cash,1,3691.98,
T-0030385,W-0212,2026-05-04T22:03:00,debit,5.85,personal_care,pharmacy_retail,debit,0,3771.78,
T-0030284,W-0212,2026-05-05T08:11:00,credit,203.91,income,employer_payroll,direct_deposit,0,3469.91,linked_earnings_id=E-011727
T-0030387,W-0212,2026-05-05T11:55:00,debit,44.31,transit,transit_fuel,cash,1,3647.67,
T-0030388,W-0212,2026-05-05T22:12:00,debit,67.97,childcare,childcare,prepaid,1,3579.70,
